id,text
1261639035858059265,Wearing masks & the compulsive washing of your hands can’t become the new norm...the way to win our million year war with microbes is not to avoid them...you can’t...the key to beating #covid-19 is our immune system.
1261649157686730752,"GET ANSWERS: What is the #coronavirus, how does it kill, truth about masks, do they work, are pets safe, do HVAC systems spread the coronavirus, do quarantine‘s work, what about cures, vaccines, & treatment, how long will this coronavirus last & more?   75 "
1261746787741773830," this is how the patriots think sir! We don’t want a vaccine or to be traced. This is less than the flu and the longer people are forced to wear masks that don’t work and stay indoors, the lower our immune systems will be. I refuse to wear a Nazi mask."
1261501363290333186,"In a few years when we stand on the ash heap of what used to be a country with a decent standard of living, will we look back on the lemmings that ran around with masks and perpetuated this hoax with fondness, thanking them for saving lives? I think not. #coronavirus"
1261649688362614791,"1 interesting thing about being COVID-19+ is that the only apprehension I have about going out in public is doing everything I can to not spread it (not hard w/ gloves, mask, & staying 10+ feet away from others). Not having to expend any effort to avoid catching it is a luxury."
1261668536977707008,"This is wat is required from the top leadership,  to show the way out of this crisis it cant be done hiding behind the masks and white clothes It needs to take out the fear following all of the precautions taken we need to HELP each other  HELP INDIA  "
1261596938169958400, Asking people to work is heartless and cruel until all signs of the Coronavirus are gone from the face of the earth. We can just print more money for everyone and people can buy necessities on Amazon and go to the grocery store with masks on until that happens.
1261575061187768320,"Coronavirus: Bokkos Development Forum Distributes 3,150 face masks to the LGA’s 20 "
1261612159374688256,"‘No mask, no service’: Bike shops take precautions during coronavirus pandemic "
1261669993042849792,Teamwork in action. In #Afghanistan our staff have set to work manufacturing face masks to help protect against the spread of COVID-19. #InThisTogether #Teamwork 
1261638989091504128,"Santa Ana, California, is experiencing a surge in crime as suspects exploit a national recommendation to wear masks to prevent the spread of the Chinese coronavirus. The Santa Ana Police Department told CBS News Los Angeles that the city has ... "
1261730828155043843,Press briefing hot mic “take off the mask” John Roberts 4/20/20  #MSM been vaccinated  #COVID19   via
1261754990680571909, Another Texan here. Am I right to think it’s too hot/humid for covid to exist anymore?? (Cuz I’m sick of wearing the mask!😅)
1261760585932271616,"The best way to slow the spread of COVID-19 is to #StayHome. If you do need to leave your home, remember to wear your mask and maintain 6' distance from others. "
1261697177300004865,I love it ... hey Karens out there wearing your mask might lead to Covid on your brain 🤣🤣 I dont know if this study is accurate but I am going to use it to keep refusing mask wearing
1261492972748750848,Trump and right-wing media distract from bad virus news with alternate reality GET YOUR  #COVID__19 #covid19 #n95 #mask #coronavirus #trump #DeltaAirLines #AmericanAirlines #UnitedAirlines #airlines 
1261669034002505730,"Maybe with proper mask wearing and with face cover, plus constant sanitation and strict social distancing, the situation in the future may not be so dire. The idea is to Contain the virus, Detect carriers through strategic mass testing and Isolate to treat."
1261657149035491329,Working out or just going to the park with no mask? PLEASE consider the ramifications of this study & be less of a #COVIDIOT. (Your nasty-sweaty-heavy-breathing) droplets can stay airborne for FOURTEEN MINUTES. Just wear the damn #mask.  #COVIDIOTS 
1261694033090375681,"The coronavirus mask I bought for Barry, Ian, me and my mom is back in stock. It blocks 98% of viral particles and 97% of bacteria from the air. For a few extra bucks, you can add a genuine Honeywell N95 filter that lasts 800 hours. That’s what I did. "
1261477384173375489,"LOS ANGELES (AP) - Health authorities want people to wear masks or face coverings outdoors to help prevent spread of the coronavirus, but is it a hard and fast rule? It depends. Here are things to know: Read more...  #ENMNEWSHEALTH "
1261702988936163332," Just want to double check this mask I have to avoid coronavirus will be OK to wear in your stores, can you confirm? I'm trying to keep myself and everyone else safe. Thanks 👍  "
1261497718498897925," He takes his mask off and then touches the inside with his gloves that presumably covered in germs .  This entire mask wearing mandate is pathetic because I haven’t seen one person using them,  in a way that would prevent transfer of Covid."
1261501018702925824,"No shit, YT was promoting WHO&CDC reports from the very start, which they have gotten basically everything wrong at the start  1. Don't wear masks 2. Continue Travelling  3. No human to human transmission  Was amongst the few things that they said January to mid-March"
1261562498169397251,"New post (Coronavirus. masks, Kayleigh McEnany and the pale blue dot) has been published on  -  "
1261515796032786433,Coronavirus: Marine Serre debuts designer face masks at Paris Fashion Week - Insider 
1261701362762616832,I am smiling under the mask by the way... Postcard from Brussels: Four friends and frites at a safe distance #coronavirus 
1261684708674613254," Went to PetSmart in Mechanicsville. It's like the coronavirus never existed. 4 people in line, no masks. Cashier, no mask, and no other protection in place. Cashier and customer face to face, 2-3 ft apart. Unbelievable!"
1261700611604647943," “We detected coronavirus in respiratory droplets and aerosols in 3 of 10 (30%) and 4 of 10 (40%) of the samples collected without face masks, respectively, but did not detect any virus in respiratory droplets or aerosols collected from participants wearing face masks”"
1261674448253382656,"This sums up 2020. Dodge a bullet when you travelled, wear a mask, stay home for 4-6 months, only to get covid next flu season, die."
1261746283246768128,"If ur in a mandatory mask state u will get this... Best feeling is walking without a mask on & getting looks from beta mask monkeys, then seeing a fellow alpha (male or female) & giving what i refer to as  “The Alpha Nod” No words need to be spoken, u know ur on the same team "
1261641211732832257,Creative pro-bono comms at it's best. Brilliant social good campaign from 👏   'No mask for mental health': charity calls for emotional support of front-line workers  via #coronavirus #MentalHealthAwarenessWeek
1261699739978027018,"Thinking about getting a Plague doctor mask to go grocery shopping in. I see a lot of nurses, ninjas, and gang banger and it’s getting boring.  Time to change the game.   #coronavirus  #COVID19  #ChinaLiedPeopleDied  #FuckChina "
1261680941161906176,Why is this relevant unless you planned on fucking with a mask on? 😂😂😂
1261682452524929024,"Cause not ONCE did a bih say I never wear a mask. How I never wear a mask, but I have to wear one at work??? And I wear it in largely congested places ? Like ."
1261764857239568384,"Lord of Coronavirus ArtSketch for anon12300 A lot of people panic because of the coronavirus. They buy large quantities of essentials, as well as toilet paper, grains and masks, without thinking about other people. I decided to joke about this situation. "
1261628942869463042," 3.5 yrs into the now #ImpeachedForLife #Trump presidency and this is what #KayleighMcEnany says. During the Trump presidency, vaccine specialist #DrBright testified he tried to increase the stockpile inventory with swabs, masks, gowns etc. and was IGNORED. 🤔🙄 #COVID19Pandemic"
1261739412385218561," The odds of catching it increases simply through increasing the volume of your voice w/o a mask on, the # of droplets increases and remains in the air for minutes. LA has crowded outdoors. That's what happened in the Alatlanta/Valencia CL match in March. "
1261477564951879680,#india now has more #coronavirus positive cases than #china...many still not wearing masks or not wearing it properly...
1261660997359562754, there are three people in this photo i am not considering photographer.. two wear face mask or 1 not weared properly. so in this scenario if any one who is covid positive the other will not infected... 🙏 so its ok... it will not transfer from one person to other..
1261619348474662912,"Willie Wilson offers free masks — and trouble for Lightfoot, Pritzker as he readies Senate run  via  Don't hoard, think of you fellow citizens...except if you're Wilson...he comes up with 5 million masks"
1261746644208488448,"So Chilima wears a mask sometimes, but not always. And he allows people to be very close in very big groups. He does not only allows but facilitates. What is his message about #COVID? Herd immunity? Definately no physical distancing.. what am I missing or not understanding? "
1261496396697526272,"Last week we learned that several people in the White House contracted COVID-19. Yet, & his administration are still not wearing masks & are standing too close to each for unnecessary photo ops. Meanwhile 88,000 people in the US have died from COVID-19."
1261668112962912256," You should practice with a mask on, Arlo. The medical staff and I feel like we're shouting at each other all day. Pre-COVID we only needed them in certain patient rooms, and now it's the entire shift with few breaks. It's like being muffled, and we're going to need to hear you!"
1261666489981116416,"' Thanks. I've seen that alright. #NotMyTaoiseach has admitted he was wrong and is introducing mandatory quarantining. What changed? Just as with masks, nursing homes, delaying lockdown, meat processing plants, 18 previous Covids etc! #twip #cblive #rtept #liveline #MattDamon "
1261703626449444864, A link to issues with masks (false sense of security) Irish Times (no paywall) 
1261719900856426497,Coronavirus: woman accused of selling hundreds of masks intended for health care workers  
1261661166813790208," If masks are so important, why are the police not wearing them?"
1261635124623552512,"""No face #mask? No problem. Here’s how to DIY a face mask. #COVID19 "
1261755094208524291,N95 masks can only filter 0.3 microns and larger. The COVID-19 virus ranges in size from 0.06 to 0.14 microns. Just a heads up.
1261454797342998530,"Happy  Covid-19 TGIF...week ??? I can't remember!  Get a puppy mask masksforacause! burbankca #tgif #wewillsurvive #coronavirüsü @ Glendale, California "
1261674485809401856,And yet apparently it's child abuse for teachers to wear masks.
1261783412479836161,These men are all standing so close with no masks. Do they know penises don't protect you from covid orrrr
1261613882457698304," People just aren't going to change. Maybe that awful woman Thatcher was right; we don't live in a society. I'm going to wear a mask for my safety and that of others. But, some people just won't. Either they don't believe in COVID, or just don't care. "
1261541130090373121,I utterly love this. Everyone has the masks for fear of spreading covid-19. Africans found a way for it to be fashionable. I have a feeling. Masks are going to be needed for a long time. It would be cool if the world saw it as life saving fashion also
1261610169839915008, But wearing a mask is healthier than getting infected with COVID. And it's proven to be effective. There's also lot's of study on this subject
1261708339270090752,"If a fart can go thru 2 cheeks, underwear and a pair of pants what makes y’all think a mask gonna protect you from the coronavirus 😭🤣"
1261734265261158400, Bitch put on a mask and support these salons! I went to one yesterday that so amazingly COVID proof. Was very impressed
1261747849773158402,Pink Diamond makes me want to rob a bank wearing a COVID mask #howimfeelingnow
1261750381165584385,"Trump says what’s the worry after you’ve had CV, you won’t get it again!  Many cases like this, wear your masks a little longer!The Navy Says 5 Sailors Have Tested Positive For COVID-19, Again : Coronavirus Live Updates : NPR #SmartNews  "
1261649032327430144,"#COVIDー19  We are not allowed to protest. It's for our own good because we might catch & spread the virus. But the police are immune to it, they do not need to wear a mask nor keep to social distancing! We have all been had!"
1261719512216469508,So did someone make sure to give Gaetz instructions on how to get to Camp David? As he did not know about Covid-19 Federal designated hospital 2 miles from office. Does he have a minder to behave and not act like a frat drinking party as solutions  need done now? Adjust his mask.
1261751031186313217," Tell that to the NHS workers wearing the most simplest made masks and aprons fighting against COVID, we don't need the our PPE to become another front for profit. We need it to benefit the people first and foremost."
1261653430008938496, The COVID-9. No masks. Cough it up guys.
1261709566292738051," ""As evidence suggests COVID-19 could be transmitted before symptom onset, community transmission might be reduced if everyone, including people who have been infected but are asymptomatic and contagious, wear face masks."" "
1261494825897144320,"“On a 50-degree day in April, after a Midwestern thunderstorm, my brother, Tom, and I helped carry our father’s casket to the gravesite and watched him be put to rest next to our mother, under an old maple tree battered by the wind and rain. We stood there in our masks.”"
1261690374759817218,"i just remembered this youtube channel i used to watch that made really intricate crafts for barbie dolls, and i thought “hey wouldn’t it be funny if they made a mini covid mask” and when i check their account, IT’S THE GODDAMN FIRST VIDEO I SEE."
1261648679188004866,Well found out last night that my father was possibly exposed to COVID a few days ago. He and my mother are now in self quarantine for the next two weeks because some dumb motherfucker working at a store decided to come to work for the last week sick and refused to wear a mask
1261602248154591234,"#Breastmilk remains a great food for children between 6-24 months. Women with #COVID-19 can continue to breastfeed if they wish to do so. They should, however, practice respiratory hygiene during feeding, wearing a mask where available"
1261746939995066369,"""My city is five boroughs... and each and on each block, there are businesses, and in each one, there is a counter, and that’s where you and I meet. I hope when we can take off our masks, I get to tell you how much I need you."" "
1261506320961646594, The moment you don your mask 😷 to protect yourself from COVID 
1261531504905056256," Why not have one that is strictly for CoVid patients; and use the others as you normally would? Cleaning must be more intensive, that's all! Plus mandatory following of all other Covid protocols ie. masks, gowns, hand-washing, ..."
1261728967318437890, I want a tattoo of a smile on my Covid-19 mask. 😉
1261740968891617280,I wonder is there any young lads at silage wearing John Deere emblazoned face masks yet? 🤔#coronavirus
1261783639685300224, When I read about what was learnt from HIV public health experiences it helped me understand importance of calling upon all different scientific disciplines for COVID. Bluntness is ok at start ('thunder & awe'); smartness seems key for long ride. Testing/masks are cheap/smart.
1261518978146545664,"I just dropped my N95 face mask on the ground, at least the demon under my bed won't get covid"
1261798606090244097,"In the age of coronavirus, masks, & regulations about reopening churches, Christian remember: Christian, you’re free. Free to give up your position in love. Free to wear a mask you don’t want to. Free to love your neighbor. You’re not free to flaunt your freedom.  Jesus didn’t."
1261672855080710149, if you ship another goal I'm going to put my #covid mask over my eyes 🙃
1261662222356484097,"Coronavirus infections would plunge if 80 percent of people wore masks, study saysAre you willing to do what it takes?  "
1261707349330444294,Coronavirus: What to do if your mask is irritating your skin  
1261699457080532993,Ok but i look kinda cute in a mask
1261761001999028226,This explains why we are forced to wear masks.
1261711065475248130,"Warm Springs is coping with a COVID-19 outbreak, and I understand they're looking for help with masks, hand sanitizer, etc. "
1261686941864480769,"Put a mask on, go do a robbery.... "
1261521389544247297,"Amid COVID-19 outbreak, now'sa good time to plan for medical emergencies, end-of-life GET YOUR  #COVID__19 #covid19 #n95 #mask #coronavirus #trump#DeltaAirLines #AmericanAirlines #UnitedAirlines #airlines "
1261759394515161088," More folk are out and about but many wearing masks and still respecting distancing. Folk in their own backyard are mostly not masking though a few are. NJ is in the process of reopening bit by bit. But TBH covid cases are leveling off, not declining. My town has a lot of cases."
1261726281336528897,"in geneseo today, had no idea graduating 2020 made you immune to coronavirus! so happy for everyone partying in large groups with absolutely no masks in sight! must be so nice "
1261540444426711040,Best way to fight COVID-19 is with your immune system and not some dumbass mask and gloves
1261766576585482242, All you gotta do is wear a covid mask nobody will know lol
1261715568610156545, He’s more likely to get charged for not wearing a mask while committing the crime than the actual murder itself.  Liberal Logic 101 🙄
1261499570179018753, My sentiments exactly. I really don’t want to get covid or be the reason anybody else does. So I’m just gonna mask and glove up and disinfect as much as I can. So nervous about working a resort town restaurant tomorrow 😬
1261610491488735232," This is precisely what the stupid, selfish lockdown protesters don’t get. It’s not about them and their essential need to visit the hairdresser or go to their favorite brew pub. Walking around w/out a mask puts others at risk. Some protesters have contracted Covid-19. Whoops. 😬"
1261456188442476545," We know how infection spread.  If you have covid all over your hands, you're bound to touch your face in short order. Yes. I agree and understand the mask may be useless in some cases because viruses almost always spread by contact."
1261704767203684353,  masks would greatly help to slow the spread of COVID
1261801284262297601," China reopened their bars & are now seeing a spike in Covid cases. Why??? Because the bars were packed, no social distancing, no masks, & 1 man who was Covid +. I guess the USA is playing follow the leader."
1261742534029533184," The other nice thing is that it still leaves enough room to wear a mask over your face, or a dunce cap, inside the personal bubble.  #coronavirus #Covidiotas #COVIDIOTS"
1261450037525016577,"At 7 p.m. tonight, Indie 102.3 & all of CPR's broadcast services will be observing a moment of silence for those who have fallen victim to COVID-19. Gov. Polis has asked Coloradans to wear a mask as a symbol that we do our part and observe the moment of silence. "
1261790408763473922," In a time when local politicians in WI like my opponent aren’t wearing a mask and condoning the flooding of bars, this picture is particularly sobering. My heart breaks for him and his family 😓 #WI07 #WI30 #WI #COVID-19"
1261502434465189891,I literally do not have time for ppl to be antagonistic & shitty to ppl social distancing/wearing masks/genuinely trying not to catch this. You can fuck all the way off. This isn't a fallout shelter motherfucker we can't see Coronavirus coming we've never had it.
1261667929692798977,"McCoy: Upon reopening, Albany County businesses must continue to enforce social distancing, have masks and hand sanitizer available, and disinfect surfaces regularly. Employees must continue social distancing during breaks. Restaurants should be at 50% capacity. #coronavirus"
1261801999571582976,BBC News - Covid-19: Police surgical masks 'provide no meaningful protection' 
1261717344553963521,"Helpful explainer. But note: experts say runners and bikers should wear masks, even though they doubt the really apocalyptic earlier study Why you’re unlikely to get the coronavirus from runners or cyclists  via"
1261712859769298944, Rationale for universal face masks in public against COVID‐19  ( Professional and Home-Made Face Masks Reduce Exposure to Respiratory Infections among the General Population 
1261589169257807872,#COVID19 #coronavirus This picture says it all: people wearing #Masks people wearing no masks. It shows how divided #USA is. No coherent #message by time for to take over 
1261458730618519552,Jwell professional PP melt blown non woven fabric machine for N95 face mask cloth .  Welcome your Inquiry :salbe@jwell.cn  #coronavirus #N95 #facemasks #jwell# #Melt-Blown Non-Woven Fabric Recycling Making Extrusion Machine #spunbond fabric #pp#Meltblown production line 
1261626162478014465,"Health code is requiring us to wear masks when we talk with customers (good) because they’re opening my state despite covid (bad) so tell my why it’s not my employer’s responsibility to provide us with said masks, since they need to follow health code"
1261639162655989761," Why wear a mask or distance? When gatherings don't take precautions to prevent the spread of COVID-19, just one carrier can spread it to nearly the entire group. Take this example from Washington, where one carrier infected over 50 others.  "
1261465549504081921,Do you wear a mask? Please RT and then Vote. Keep it honest folks. ThanQ
1261518932688527360,"Going on my first COVID date tomorrow. Walking 6ft apart with masks on. Im spending the night watching Bette Davis movies, in preparation."
1261543230002233344,"Researchers at Cambridge developed an AI model that shows wearing #masks has a ""significant impact” on #COVID19 spread when at least 80% of people wear them - but a “minimal impact” when 50% or fewer do.  h/t"
1261691469586485259,Yeah nice one on wishing death upon people you bitch. Also it's nice the police are wearing face masks loool
1261778849869844482, As long as you are provided with a surgical mask (which is still suboptimal and in reality unacceptable as provides minimal protection) I see no reason for doctors to turn away the sickest patients because they may have covid.
1261656067995557888,"#AFRICA: A military plane carrying 10 Tons of Medical supplies from #Qatar has landed at Egal airport in #Somalia's break away region of #Somaliland to combat #Coronavirus pandemic. The aid includes masks, gloves and protective kits for health care workers. #Covid_19 "
1261559147792945152,"Air travel ‘will be as enjoyable as open-heart surgery’ After COVID-19, expect plexiglass, face masks and miles of queues at the airport "
1261655941461794817, You’re right – in normal times. No one wants to wear a mask or stand 6ft apart. It sucks. The reason safer behavior is required by DC law is to protect the *hospitals* so that they can save #covid (and other) patients’ lives. It’s not political. We’re protecting each other.
1261490987819401216," Those dark glasses give the impression the kid was glad to be wearing a mask, covid or no covid"
1261452801047052289,#Africa #Fashion #Style #Masks #Coronavirus #COVIDー19 --> Style-conscious Africans turn compulsory masks into fashion accessories | Article [AMP] | Reuters 
1261487660172021760,Just watched the new Scooby-Doo movie. Spoiler alert: It turns out the coronavirus was just Old Man Withers wearing a very convincing mask.
1261630780826177536,"#StayAlert to the truth  It’s was 13 March Tory Gov advice started to change. January - March it was said no risk to care homes, masks don’t protection against COVID19, no special precautions required #coronavirus  #carehomes #CareHomeDeaths #ToryLiars"
1261500241725009922," Greg I’ve had to give up on some of my favorite conspiracy/synchromystic blogs and podcasts because it turns out their hosts are COVID deniers and part of the anti-mask league, so just saying I am so happy you are not in that camp"
1261654078897238017,"Lockdown had to end at some point but I'm not sure how many people are paying attention to the new safety measures. This vid: for the more vulnerable (those underlying conditions we all know and love) if you must see family, don't hug them, wear a mask, clean all the surfaces. :("
1261489479119863808," Hong Kong has had a total of 5on deaths because they immediately implemented testing/tracing/isolating and they made it mandatory to wear masks, so their small businesses are not in jeopardy. You put our small businesses in jeopardy by poor handling of the Coronavirus."
1261744743425413120,"With crowds in the thousands expected for the first crewed launch from Cape Canaveral in nine years, a beachwear company is donating masks to spectators. "
1261685484889112576,"When did American people start believing that wearing masks is effective?  #NewYork #USA #America  Mother Arrested For Not Wearing Face Mask Shouldn’t Have Gone Down, Mayor Says "
1261752128470736897,"When school resume after Coronavirus and lecturer say ""If you don't have nose mask get out of my class"" some will say, please do you have two nose mask? Borrow me one.  #NONSENSE #IPPIS #SaharaReportersLied #Bundesliga Me: "
1261451187229843456,"Did anyone else notice in the video on when was interviewing the MTS lady who had Covid-19, one of the 3 workers cleaning the train was wearing the mask around his chin, his nose & mouth exposed. Defeats the entire purpose!"
1261756268429094916, here is why North Carolina is still having a problem with new Covid 19 spread.  A block party with over 40 people today.  No masks no distancing. 
1261468478256459778," you + Kayleigh MciNINNY are patients 1 & 2 for causing COVID-19, so put on your masks, shut your foul mouths, and get your gloves on: your country needs you! NOT to spread rumors that are FALSE—try speaking truth to falseness"
1261683161777479680,Protesting the virus yet they're wearing gloves and masks! Enjoy your gathering in intensive care in a weeks time. I hope they turn you down and let you all die at home. #coronavirus #HydePark #COVIDIOTS 
1261664900453203970,Column: Wondering if L.A.’s new mask rules are overkill? Look at the Hong Kong example | #masks #coronavirus 
1261500540992831489,Criminals walking free while people are getting arrested for putting their masks on wrong.
1261565523936137217," There are so many places for the Covid-19 virus to have landed on that child from Trump, the mask alone doesn’t protect her.  He should be in isolation as some of his White House staff have tested positive, his actions are criminal."
1261711538055811073," & the mutating smart af droplets can remain in the air for 15 minutes, more.  so- trumpers, dont wear a mask on your walk, go around a corner where 5 min ago 2 maskless asymptomatic coronavirus carriers were chattin it up...boom. 7 days later youre another cov19 stat."
1261520568999952387, Suffolk County has more Covid cases than 39 entire states... and these morons are out protesting with no masks on.
1261447272639787014,"I may be back in Washington to vote today, but I’m still representing #MaskUpNola. We have not defeated Coronavirus, so it is imperative that we all wear masks for everyone’s safety. Let’s remain #NolaStrong. #CityOfYes "
1261604087759601664,Today I saw a man in a plague-proof suit and a plastic mask. Mass psychoses scare me more than a pandemic of flu. #coronavirus #COVID19 #COVID__19 #Corona
1261704651084365824, 💯 I stay my ass at the crib and distance myself and still don't have the covid; no mask necessary.
1261474339729391623,"Wear a mask, when people speak or breathe, these tiny droplets of saliva travels in the air and bingo ! "
1261581522458607623,Coronavirus super-spreader events all have notable similarities — and they reveal the types of gatherings we should avoid for years #WisconsinMorons wonder if those crowed bars with no masks fall into this category. I have no sympathy for stupid 
1261554791831834626,"Draw the drapes, put on your mask and get under your bed. Await further instructions."
1261686462203998210, And how come loads of them are wearing masks if they don’t believe in the evil COVID?
1261523406249275392,Gavin Newsom's first meeting appearance with coronavirus mask 
1261708898110631937," Perhaps if #Covid ends with a war !!  The radical left openly supports China ,#China might be the key factor #USA2020 with #Biden.  Prez candidate  #JoeBiden - The Toast of China !  Prez must mask off these #Chinese gang before US 2020. "
1261528435471638533,"If the masks were truly essential, they would’ve been essential from the beginning Feels like they’re becoming political props..."
1261808623077912576,"LOL! Please wear ANY mask in public. You can use your Trump ones or Nazi flag bandanas. It really doesn’t matter. Just don’t use your klan gear because it has holes in it. Also, it’s not about your health, it’s about the elderly or the immunosuppressed. #COVIDー19 #DoYourPart"
1261555734648516608," “Not wearing a mask has become a twisted form of loyalty oath to Donald Trump, ... has now exposed the entire building to a deadly pathogen that gives not a single damn who you voted for or what you believe.” Now the White House Is a COVID Hotspot. "
1261523191626977280,"California restaurant owner charged with allowing dine-in customers, foregoing mask, other coronavirus viol... – Fox News "
1261696679201341446,I live in rural Grayson County in Texas & the numbers here have went up quite a bit over the past few weeks. The Tyson plant has had an outbreak too. Hardly anyone wears masks either. My kids’ doctor told me he expected it to get a lot worse over the next few weeks.
1261517227712483330,"New York police officers arrested a woman for allegedly striking an officer at a Brooklyn subway station this week after she did not wear a face mask as required, authorities say "
1261662691145453570,Why was he wearing a face mask at the Presidential briefing yesterday. I think this thing is blown out of per portion . Deaths from January to April are on same level as studies from past years . I am sure the coronavirus has killed many but not like they are telling people
1261782686936547329,‘No more lockdown’.. but I’ll wear a mask anyway just incase...
1261693457497817093,"Not a mask in sight.... Covid 19, unbelievable.... are police in London immune ?"
1261737777042882560,"please do not do this. you don’t know why someone is not wearing a mask. they are plenty of valid reasons to not mask. if enough people wear masks, then people who cannot mask can still go out in public"
1261805866086535168,Why do I see majority of African Americans in stores without masks? Don't  blame the government when people in your community get sick. Jyst stay the hell away from me!
1261527379308142593,Recover and shield: An approach that capitalises on realities of the virus and virtues of India GET YOUR  #COVID__19 #covid19 #n95 #mask #coronavirus #trump #DeltaAirLines #AmericanAirlines #UnitedAirlines #airlines 
1261665520568451077,"March 3rd 2020  I stood in close proximity line at my daughter’s elementary school to vote. No mask, no distance. #coronavirus was being very rarely mentioned still. I want to vote in November...but please can we vote by mail and not cause another wave? #lastnormalphoto "
1261552842118217730,NCDC the best mask for covid-19 prevention. #subzero 
1261634185699004416, As hides in her basement recording  her propaganda show.  Why doesn’t she take to the streets or better yet a COVID ward to document the “panic porn” without a mask.  Her willful ignorance and lies are a danger to society.  Beyond stupid
1261683583493844993,Why are they wearing masks then 🤔🤔🤔
1261663854511230977,These people are protesting because they think the government fabricated coronavirus and it isn’t real. Why are they wearing masks if they don’t think the virus is real? Idiots. #HydePark 
1261781995027197954, Why did you allow Mike Pence to disregard your own Covid safety  and mask protocols on his recent visit to your main campus? Why should America trust your own honesty and integrity?
1261705546140454912,Id rather they remove her ugly mask and shut down her #CrapAzoidANGLE We KNOW that's devin #NuNu under that ugly mask. He aint no Meghan Kelly
1261689853290389508,Now here it yourself! There is absolutely no justifiable reason for #lockdown #SocialDistancing #Curfew wearing #mask etc. #COVID19 #Coronavirus is a #hoax #Covid19UK #coronavirusuk #scamdemic2020 #Plandemic #Plandemic2020 #PlandemicDocumentary take note! 
1261732527737319431, How about you try to keep up with the science that says UV kills COVID-19 in 30 seconds. No need to have ineffective cloth masks on outside that actually pose infection risks. 
1261682314167431173,You see now... People in their cars will still be seen putting on face mask... Kill yourself shogbo...
1261455557099024384," Is this one of those - what coronavirus does to you - posters?  If so, I’m staying home with 3 masks on"
1261723890629447685," might sound like a loon, but if COVID19 is such a threat, how come the cops and media don't GAF about either masks or social distancing?  Look at them in the crowd for yourselves: Do they look more concerned about catching COVID19 or silencing Piers?"
1261643616935698433,"It’s 8am and I’m wearing a clay mask. Wearing these face masks 8 hrs a day due to covid, has been breaking me out like crazy."
1261496504063127552, - Just watched the living and the dead from S4. The episode focuses on the plague/ pandemic from the blue orchid. Even seeing an msnbc report on it and people wearing masks etc. Wish we had an artifact to get rid of covid 19.
1261597700518227971,Harvard and MIT researchers race to develop face mask that lights up when it detects coronavirus – Evening Standard 
1261805629355810820," As people are arguing about whether coronavirus is a hoax and if we should wear face masks or not, more and more get infected."
1261654831858683905," I've read your tweets. Clearly, your goal is to maintain a high level of self-deception so that you can hold onto your allegiance to a corrupt, effectively genocidal autocrat. Fine. Please wear a mask. You may think yourself invincible. But grandma isn't. "
1261700277926846466,Austrian Airlines believes that the use of protective masks onboard a plane to stop the spread of #coronavirus is more appropriate than leaving empty middle seats  via
1261563745844604928,7. Community engagement across nation. Covid-19 taught every citizen of India to wear mask and physical distancing in just 2months which TB could not teach in years. As Modiji said 7baaton mein aapka saath. I am also requesting 7baaton mein aapka saath to Modiji for TB
1261582178259009536,This is where to buy a face mask 
1261799958455431168,Not sure why this is in the op/ed section.... I sent masks to health workers but the Trump administration seized them instead of helping  via
1261784913071583232," REMEMBER- We DON'T GIVE A FUCK what you say and WE WILL NOT wear a stupid mask that DOESN'T HELP ANYWAYS!!!! Wearing a mask DOESN'T stop nor ""slow the spread"" of the China/Wuhan Virus, SO SPREADING THIS LIE AND FALSE INFO!!!! You are NOT above the CDC & FDA!"
1261643584060764160,"After all this pandemic time of covid-19, we are asigned to put on masks, no matter which colour is it.... So i decided to choose #red "
1261717094925840386," I'm no expert, but I can't help thinking that if a mask doesn't filter pollen, then it's not going to filter coronavirus either."
1261732860211326977, I was just told by my brother that I am being hoodwinked by Gill Gates et al into thinking that there is a COVID pandemic and that it is just the left trying to make people disappear. Very sad to see him go to the dark side.  All I did was send a link that proved masks work.
1261518051327033345,I decided to buy KN95 masks which I think are similar to N95 masks. It so happens where I live we have a high percentage of #COVID19 cases. #Chicago
1261525799661756416,"literally the only way to get through work rn is to be a little bit stoned. all these pee pee heads being like ""coronavirus is fake lol why r u wearing a mask"" like fuck off before i cough on u bitch"
1261766153745170437,"I'm using the remaining funds from our #SaveFlintChallenge to help provide clean water, food, masks/PPE, and financial assistance to those struggling during COVID-19. One day I'll receive my blessing, until then I'm just trying to help make the world a better place."
1261718679105925123,"In avoiding COVID-19, you can get 80% of the safety with 20% of the effort. That 20% effort  consists of wearing a mask and minimizing time in indoors, densely packed and/or poorly ventilated spaces. Conversely, being outdoors is usually fine as long as you're socially distancing"
1261454124450750466,"Wearing a mask or face covering is required for all UAB Medicine patients, visitors, and employees. Are you wearing and handling yours correctly? Check out these do’s and don’ts. #MDMSBham #COVID19 #Coronavirus "
1261644352369176577,So important to wear masks at all times and practice hand hygiene.
1261589964426338304,London Stansted Airport owner asks passengers and staff to wear masks and gloves in pilot scheme against coronavirus 
1261763955418169344, Won't wear mask because he thinks it makes him look weak. Thinks there would be no cases of COVID 19 if people weren't tested. Chose yesterday to unveil a Space Force flag and grinned for the camera like a child that won the flag designing contest
1261626016205684742,"On a lighter note Mr , do you think coronavirus can’t attack u? Wear the mask plz 😀😀🙏🙏 #mask"
