,id,text,lang,is_retweet,user.description
689557,1261551047279030273,"#mumbai artist dhruvi acharya has found in her art a way to depict the altered worldview during covid-19. her watercolour on paintings reflect a socially distant and masked human existence, and the courage of healthcare workers.",en,False,"one child, one teacher, one book & one pen can change the world (malala yousafzai) ️childhood librarian; human rights & environment ; arts"
976125,1261602526153015296,"my argument with previous people was, that a compare and contrast this picture. wearing ppe and still receiving a dangerous viral load. due to being around patients with covid at the hight of the pandemic. teachers will be around low risk transmitters(children)",en,False,"veteran , anti-labour identity politics. populist, nation state. tear collection specialist"
1434937,1261660649714855937,you forgot one key prepositional phrase: thank god this smart girl scout was wearing a mask when this creepy looming old man with tiny hands tried to breathe his germs all over her. #wearamask #coronavirus #covidー19,en,False,flatten the curve. stay home!
142456,1261468696045748224,"coronaviruses (which occur yearly) are actually a family of viruses that cause respiratory infections. they occur yearly & are usually mild. mers, sars, h1n1 all jumped from animals to humans and so did this one (more likely it came from the wuhan lab & was an accidental leak).",en,False,
1538514,1261673816964677633,"the one silver lining of the quarantine was we bought hospitals time to get more ppe, so when these morons pour into hospitals dying of covid, the healthcare workers won’t get sick as well.",en,False,"foreign policy geek, osu alum, rossonero, crew sc season ticket member. opinions are my own."
1412419,1261658292729688065,"just found out that due to my husband’s past medical history with his kidney disease, he is more likely than the average person to get covid. this wouldn’t upset me so much if he wasn’t an essential worker, risking his health every day. wear masks. don’t be dicks.",en,False,"actor, pet mom, and harry potter obsessed"
634967,1261540971105280000,"fed warns of financial risks as coronavirus downturn wears on - [us market news], source: the new york times market news -",en,False,"sitemap of worldwide stock market news, forex market news, commodities market news"
1681572,1261688639848734721,reminder: americans are dying asshole!!! if you've got nothing more important to do put your fucking phone down and make a mask for a first responder! jfc!!!,en,False,"father, husband, martial artist, foodie, liberal, animal lover."
1841933,1261705257454837764,coronavirus masks a boon for crooks who hide their faces via,en,False,"educator, journalist, justice advocate, & author of ""how a pro se won justice,"" the story of my race discrimination lawsuit victory against the chicago boe."
1593626,1261679577639849986,(pdf) masks don't work: a review of science relevant to covid-19 social policy,en,False,
1381535,1261655084238241799,we know d's and their controllers are using covid-19 to sink the economy and harm potus #qanon #wearethenewsnow #factsmatter #wwg1wga #wakeupamerica #unitednotdivided #saveamerica #greatawakening,en,False,trump/pence 2020 wwg1wga maga kag
684102,1261550047289884672,"book a set of 2 face masks free on nurserylive. let's prepare for life after lockdown. nurserylive is gifting 1 m face masks all over india. social distancing face mask is key. india jeetega, covid harega! #covid__19 via",en,False,
2171037,1261741417023655936,"we see you, worldqwide! 'clear breach of the guidance': arrests made at london protest against coronavirus restrictions #maga #qanon #blexit #walkaway #wethepeople #wwg1wga #wearethenewsnow #obamagate #spyinbiden",en,False,"christian, not much of a talker, deeds not words! #digitalsoldiers #jtf2 #q #wwg1wga #semperfi #bjj #mma prayer&praise up, armour on wwg1wga no dms oohah!"
1514501,1261668998602768385,happy saturday! need some asskickery to start your weekend? tune in to #angelassoapbox on #ragingelephantsradio at 10am (and replayed throughout the day). ragingelephantsradio. com or the tune in app! #obamagate #reopenschools #reopenamerica #coronavirus #masknazis,en,False,"all-around asskicker. i like blah, blah, blah, lipgloss, & big salads. conservative political pundit, thorn in liberals' sides. blocked by @cairnational!"
756862,1261562452694536193,"ever since #covid hit with the gradual changes taking plce with masks being new normal and many more to come this movie is what i could relate to;living under ground, unable sustain ourselves more that a few minutes without a proper suite due to radiationthe prices of veggies",en,False,stay wild moon child!
1381723,1261655108049342466,"if you like dr. fauci because he facepalms when trump says something stupid, take a moment to read what dr. fauci told about how risk of covid spread was ""miniscule"" and his initial order to ""skip masks.""",en,False,"author of 38 books, analytics consultant, texas to the core, usaf vet, phd, long-time community newspaper editor, hockey player, rescuer of 4-legged creatures"
1276860,1261643632270024704,#repost domitilla.ibello • • • • • • . . #bettyesasa#bettymodamare#bettymodamare_summersportswear#circeo#mascherine#mascherinefaidate#handmadeinitaly#handmadewithlove#covid#covid19#mascherinelavabili . . ️...,en,False,
2555402,1261790700204707842,"tw/ death just as a note, funerals / burials suck a lot in this covid era. it sucks that i couldn't hug my grandma when she cried because she has pre-existing conditions. it sucks that i could hardly hear anyone because of facemasks. but people who are using funerals as a -",en,False,"cosplayer, attempted artist, prop maker they/them married to the lovely inkycosplay"
2124803,1261736152022880258,usa today: trump team seized masks i sent to health workers doesn't this fit in with trump's tactics of stealing credit from others #trumpdirtytricks and trump probably made a buck too,en,False,socialconscience;truth;brotherskeeper;saveplanet/equality join me incivil discourse/humanrights rtnoteworthy/ mum to 3 strong women;gran to 1/no dm
1888775,1261710231802789888,"my friend, jk lost her brother to covid-19 last night. this is the third member of her family to die in 3 weeks. her brother. her mother. her aunt. stay home. wear your mask. wash your hands.",en,False,"️la, news,️️@loyolamarymount, khj, ktla, kcal, kttv, e! tv guide alumna. @televisionacad @producersguild @prsa @capio work: @toni_molle"
102123,1261458820124950528,"enjoy your camp david vaycay! some of the “guys” going there think they look “foolish” wearing masks!!! ( i know what you are thinking! shhh we won’t tell them!) anyway, have a nice healthy time. i’m sure there will be no covid there-due to your christianity and all. have fun!",en,False,"my américa stands for equality, compassion, and the stewardship of our country so that we leave our children a better place. #resistance #votebluenomatterwho"
2131464,1261736915570774019,"dear sir, my brother is ayush doctor in manikpur chc(karvi dis.) working daily for 3 months without break in covid-19 -hospital incharge is corrupt -not providing mask and sanitizer -other staff not called for duty they just sign attendence please...",en,False,
548188,1261524971727147008,"the vietnamese took their mask-usage lead from japan. as you know, vietnam handled their covid outbreak very well - no deaths.",en,False,"public transport ‘change agent’ by day, musician by night."
461604,1261510734111858688,"dotcom, if the fake news is scaring you about it, just quit watching it. there are plenty of doctors who will attest to this being blown way out of proportion. you go ahead and wear your mask and become a hermit to a covid flu that has killed much less people that the regular flu",en,False,
681756,1261549607923773441,"atwater just declared itself a ""covid sanctuary city"" and is opening up. no masks no social distancing. i would avoid that next new hotspot. the security guard at the city council meeting is mask less.",en,False,i have dreams of making money in unconventional legal ways.
2199381,1261744704254812161,so... here ya' go... former neurosurgeon says masks are ineffective against covid-19 and can cause health problems,en,False,"christian, conservative, mgmt. consultant, father and husband. love to write, read, run. rabid cowboys fan. 8 x ironman finisher. don't play the victim card..."
1918043,1261713369448566784,"i don't understand what's so complicated about the rules in #nyc about #socialdistance: wear a mask and stay 6' apart. that's literally it. why is that hard to understand? if you can't do that, stay home. #coronavirus",en,False,life unfiltered
653895,1261544482014724096,"hello everyone, we hope you are observing all safety protocols to stop the spread of covid-19. wash your hands with soap under running water, sanitize your hands regularly, avoid social gathering and please always wear your face mask when stepping out.",en,False,official twitter account of the ghana police service.
951765,1261598378703675393,"""right now, the right to breathe unobstructed into everyone in your path is, in its way, a weapon."" #masks #pathology",en,False,november is coming.
421521,1261504612386787328,this is how you scare the gullible & get them to wear a mask,en,False,"”ignorance is preferable to error, and he is less remote from the truth who believes nothing than he who believes what is wrong"" thomas jefferson"
2323525,1261759341650206720,"my mum suffers with alzheimer's & is in a home that costs 800 a week. the staff are fantastic, caring and compassionate. they where so informed on coronavirus they went into self imposed lockdown on the first week of march. no one in no one out. zero ppe issues...",en,False,"proud to be british, proud to be a londoner. open your mind and listening to me, i have good ideas sometimes. rt's are not endorsements."
151954,1261469789630816256,coronavirus: newlyweds kiss through face masks during mass wedding,en,False,"nigeria-based, global-audience targeted, dynamic news, lifestyle, music and entertainment portal. this is where you need to be. stay ahead... stay with us!"
453938,1261509560982016000,deal!!! - 28.99 - electric protective mask pm2.5 respirator with air supply for coronavirus,en,False,you can call me jack
992143,1261605236671643655,does not wear face masks in photos seen by citizens. the presidency has explained the nigerian leader's reasons.,en,False,"latest news platform, aim at bringing human closer to the world through events happening around the globe. speed and genuineness in report is our study."
183366,1261473383989964801,"#colorado has the best senator is working hard for us, both across the isle, & leveraging global relationships to make sure that our state is getting much needed ppe & financial relief #doingmypartco #copolitics #coleg #cogov #cosen #covid19 #coronavirus",en,False,attitude with altitude not your safe space arm chair philosopher #freedomharder if the totem pole had a basement that's where you'd find me #copolitics #maga
1045435,1261613629805395968,i do wonder how much money has found its way from china servers to different dem campaign coffers. i rember gore and obama both having lots of money come from china. maybe something to unmask...,en,False,"identify as benjamin the donkey--a true california liberal uc berkeley engineering degree, ut dallas graduate degree, but educated in the 1st gulf war."
150762,1261469649960665089,hey you two ok with “testing being over rated” as your dad/husband claims? you ok sending your children into places where people not tested #covidー19 #wearamask,en,False,"pay it forward.️ fam, friends, flowers, travel, reading. make america sane again! #voteblue"
2289580,1261755213435854850,change is coming sofast in uk&world it seems #masonry has no answer to #coronavirus no one inthe world expected it i did forecast amonetary collapse what i do know looking on previous epidemics weare going to get stronger strains inflicted on us sad buttrue #ridge #marr,en,False,single leading racing advisor & former racing journalist people & racehorses systems & permutations love art & all types of music fav 60's politics holidays
753832,1261561945800478720,"well, well, well. 'nuff said! #pakistan #coronavirus #covid19 #incompetence ispr releases special documentary on use of ppe",en,False,rts are not endorsements!
86944,1261456974039810048,buying illegal votes with our tax dollars! #gruesomnewsom #gavindestroyseconomy #gavinnewsom #greasyboynewsom #stimuluschecks #agenda2030 #q #qanons #darktolight #wwg1wga_worldwide #thegreatawaking #wwg1gwa #wearethenewsnow #thegreatawakening,en,False,
1355947,1261652362340503552,tired of wearing a #facemask? #hypercapnia #coronavirus #lockdownlifelessons,en,False,your friendly house-arrested contrarian. @youtube loves blocking my videos. cashapp: mcfaceman
2294700,1261755823539306497,trump bashes reporter rattled by maskless anti-lockdown protester during the covid-19 crisis trump bashes a journalist on twitter after the newsman dodged a maskless lock-down protester who deliberately invaded the reporter’s social distancing space.,en,False,i'm an optimistic realist (heavy on the realist). impeached-pres trump & the gop are destroying america! no dms #registervoteresist #votebluenomatterwho2020
1855672,1261706718699978753,i sent masks to health workers but the trump administration seized them instead of helping via,en,False,"always on the move to someplace at sometime to help somebody. pentaholic, daddy's girl, mother's pearl, brother's pal, jc's gal, serial volunteer. beam me up!"
1832585,1261704274062573572,rt satyendarjain: received 5000 ppe kits donated by bmw india foundation to delhi hospitals. these kits will greatly help in our fight against covid-19. thank you bmwindia for supporting us in these challenging times.,en,False,chalo chalte hai mil julkar watan pe jaan dete hai.. bahut asaan hai band kamre mei vande matarm kahna...
1552544,1261675301605642240,up to 60% of the returning cadets may have covid-19. the cadets and their families are really going to love you for this. #masksofffortrump,en,False,retired teacher/grandmother. dog lover. progressive. seeing red and hating it every single day. #resist
276188,1261484796607422465,"i'm in brooklyn, there are people partying on the streets, not social distancing and not wearing masks. the quarantine is not over, coronavirus is still here, and it's people like you that are putting others at risk and will make quarantine last even longer. #nyclockdown",en,False,just another weirdo living in brooklyn @darcyhope on instagram
2606118,1261797408079597568,"#coronavirus update! 5/16/2020 6:40pm est cases in the u.s. last updated on may 16, 2020 total cases 1,435,098 22,977 new cases* total deaths 87,315 1,325 new deaths* *compared to yesterday's data #stayathomesavelives #quedateencasa #wearyourmask",en,False,"born in miami, florida, u.s.a. on may 19, 1950 from cuban parents."
2333539,1261760545977282560,i'm not liking fox news. which means there is no media news for me. what to do if everyone lies. fox news is attacking trump over the coronavirus too. practically stating that the coronavirus was less than a cold. because of fox i get attacked for wearing a face mask,en,False,
785848,1261567414359261184,the uk #covid19 ppe debate:,en,False,"bbc journo,watches opp in russia,fsu,e.europe,us,syria. no bbc spox,views own,some humour migrant. header:the hate campaign loves you!"
1543193,1261674319198867457,my 4 yr olds 1st day wearing a mask...lol. i still refuse to take my kids to stores but i do want them to practice wearing masks just in case i ever let them in public again ︎︎ #covid__19 #masks #coronavirus,en,False,mom of 5... parenting with bpd. i swear a lot ︎︎. podcast junkie
2280255,1261754087340638209,hmmm. is another mask about to drop?? rigged counts? #firefaucinow watch the counts get real.,en,False,humble servant of the lord. retweetendorsement. everyday american. prayer is home base. #praytogether #ccot #wearen #pjnet #pray #maga #kag
1446844,1261661915236818946,"just to add: quote ""in conclusion, both surgical and cotton masks seem to be ineffective in preventing the dissemination of sars–cov-2 from the coughs of patients with covid-19 to the environment and external mask surface.""",en,False,"patriot; 1a, 2a, constitutionalist; thank god for the awakening"
1208930,1261635819489701889,i published this point about face masks in mid-february. it's interesting to see how discussion in the west is still stuck on why we need to wear face masks. do we seriously have to track and arrest people who infect others to make them behave responsibly?,en,False,david zaruk writes a blog called the risk-monger challenging confirmation bias. fighting activist zealots. fighting for farmers. fighting cardiovascular disease
2111218,1261734593977298946,trying not to burst a blood vessel as i see ppl on my timeline posting triumphant vids of themselves dining out without masks @ restaurants while covid cases climb in ga & frontline nurses like my mom are risking their lives.,en,False,product owner @salesloft writer at contributing editor at opinions my own.
1828633,1261703855848460290,my partner was denied a n95 mask for her shift providing direct care to covid19 patients at a major mn hospital last night. i thought these last few months were spent preparing and equipping? we still can’t get basic ppe to health care workers?!?,en,False,
285179,1261485940490420224,"one doesn’t become a jerk due to corona virus, the corona virus simply unmasks the inner jerk who was always there.",en,False,"christ follower, husband, dad , pastorgator fan, golferbs molecular & microbiology all of those who act in ways we disagree with are made in god’s image."
1869549,1261708186354098176,"if the republicans want to declare the covid-19 pandemic a war, that means i should be able to shoot the dumbasses who will not wear a mask.",en,False,experienced.
2207407,1261745662154113025,"oh i know. i get it, covid ruined things. i don't need to see another inspirational song over clips of keyworkers in ppe.",en,False,random movements in the background of your song. terrified of tombolas.
2312023,1261757933353926659,"trumpgate! “we’ve actually even had shipments [of ppe] that were supposed to be here next day that were seized and sent to other states,” she said.",en,False,"human scum, proud american"
1844302,1261705508597235713,getting ready to head to costco on our 2-week run. both older kids help me with checking that the ties will make my mask fit right & tell me they love me & to be safe. for a grocery trip. covid life is weird.,en,False,i write. i read. i edit. i bleed.
2335700,1261760813892845568,this whole pallette is so every day wearable!!! i may need two cause i’m going to use it so much i’m afraid to run out. well.. ya know... after covid.,en,False,i'm me. want more? just ask.....
2554094,1261790527651041283,"languages will evolve to include collective nouns not only for mutant cats but also for zombies, mutant bats and camels when the fifth covid wave hits us. until then we should keep using masks and the current terminology.",en,False,
2597135,1261796208097611777,"google the size of particle the n-95 mask can filter, then google the size of the covid-19 virus. equivalent of using chain link fencing to keep out mosquitos. don't take my word for it, google it. you're welcome.",en,False,
744210,1261560309589905408,"as young ladies from different youth-led organisations, we meeting today to raise awareness on covid-19. we using flyers and donating masks and buckets to njewa and ntsiriza communities. it starts with us young people. #womenempowerment #covid19 #gffyouth #ideasmalawi",en,False,co-founder of ideas malawi environmental science and technology specialist; environmental health specialist & youth advocate for rmncah n at gmt.
2212356,1261746240213188608,"i was wondering when someone would bring up this warning: who advises do not fog disinfectants, like quaternary ammonium compounds. my predecessor had implemented this for hospital cleaning and we replaced it due to respiratory harm to workers.",en,False,"deaf professor, human factors engineering especially amusement rides and attractions, error/ investigation/ inspection. also accessibility! equity!"
454629,1261509671031992321,all over a respiratory virus that actually threatens almost nobody.,en,False,"andrew f. branca, attorney, self-defense law. author: the law of self defense, 3rd edition"
1207095,1261635593890672641,"on the way to the store, a mask giveaway to protect african americans from coronavirus #blacknews #blacktwitter #tbann",en,False,your news. we search hundreds of credible news sites for #blacknews to post. follow us! retweet meaningful stories! i am my brother's keeper!
1714182,1261691970042368001,judicial watch - #obamagate unmasking exposed...will hillary clinton testify? #coronavirus abuse update -,en,False,
2473366,1261780098241433603,"i ordered one from amazon, which arrived yesterday from hai lin road in china, yesterday. no other info. light blue, patterned, stars/flowers. i can't tell if it's from wuhan, but i'm supposing they have developed mask-making skills fast there. i want one from each country.",en,False,"aspiring children's writer, detaching from 30 years as court transcriber. & 20 years as clerk-level librarian in reference & documents"
1986625,1261720802984185859,science says if you are not sick you do not need a mask. asymptomatic people cannot spread disease.,en,False,lithuanian living in uk . law and politics.
2446302,1261776716760076288,"dude speaks on people using masks & gloves to protect themselves the coronavirus, yet continue ...",en,False,news aggregator for hip-hop
1350976,1261651828929896451,"attempting to boost your relevance by recycling old news and quoting a disgruntled employee who recently appeared under oath to a congressional committee and complained the whitehouse didn’t get ppe, ventilators, etc... which they obviously have! good job",en,False,
587527,1261532183367430144,st. louis county hands out ppe to police fire & ems. st. louis county bills police fire & ems for the ppe.,en,False,"a unique look at fdny ems emts & paramedics, nyc ems life in general, first responder life everywhere & nyc politics. as always, unofficial, satirical and wry."
1046350,1261613765063303169,"the covid 19 test involves pushing a swab all the way through your nose. not particularly pleasant. so instead of having to do that, why not breathe safely? wear a mask.",en,False,this bot will remind you of your most essential need every 10 minutes. run by: @maxsteelfag
1673653,1261687855782428674,study: men less likely to wear masks in public because it is ‘not cool’ and ‘a sign of weakness’,en,False,breaking news & headlines from around north texas on the official twitter feed for kdfw fox 4 news and
1663538,1261686795084992514,"there is no doubt that the cdc has made mistakes, especially on testing in the early stages of the pandemic. the agency was so convinced that it had contained the virus that it retained control of all diagnostic testing for severe acute respiratory syndrome coronavirus 2,",en,False,"passionate about democracy, the usa in all of her strength through diversity, our const. & the power of education & opportunity to move lives forward"
1055787,1261615207786311680,stop the spread of #coronavirus don't touch your face don't sneeze into hands wash your hands regularly no handshakes no close contact no large gatherings ️ keep a reasonable distance from others wear a face mask if you need to go out.,en,False,new life women care centre is a leading pregnancy care centre in gurgaon owned by dr. arshi dutt.
1000536,1261606604518146050,covid-19: ndc youth distribute thousands of face masks & other relief items to market women,en,False,
2364390,1261764332393771010,"seen a lot more discussion about folks wearing gloves recently, including a picture from an unidentified store which has supposedly banned those wearing them from going in. this might be a sensible approach. i covered the topic for here:",en,False,"#childhoodcancer survivor, now pediatric cancer research scientist. science writer, #forbes30under30 and @tedfellow. co-founder @cancersurvsm own views."
1250019,1261640665974390785,trump bashes reporter rattled by maskless anti-lockdown protester #smartnews trump must be removed now,en,False,been around awhile indie/experimental indie/experimental indie/experimental haha classic rock music celebrity nba humanitarian believes in honest government
2326579,1261759698895863813,ok...you have now officially lost it!!!! the only thing obama did was wear a tan suit!!!! is that your obamagate!!!!! .please think about all those that lost their lives to covid and their grieving families! may their memories always be a blessing.,en,False,"work on your weaknesses until they become your strengths. ..mother, daughter, immigrant and true canadian"
2405550,1261771722262343680,"washable, resuable face masks #facemasks #protection #coronavirus #cdc #news #wholesale #sale #facemask #covid19 #corona #quarantine #lockdown awd protective gear",en,False,
76369,1261455686694834176,"if i see another person put masking tape in their wall and paint the different triangles different colours, i’ll scream. it’s not even that cute. get a new idea pleaseeee. is it a symptom of covid?",en,False,21 • yorkshire born and bred • insta princessliv__x
768729,1261564521497481217,portraits in the time of covid-19 #portrait #women #dog #covid__19 #socialdistancing #quarantine #stayathome #thephotohour #lockdown #lifestyle #concept #visual #advertising #graphic #digital #photography #photographer #gettyimages #nikon #mask,en,False,#photographer and #gettyimages contributor based in sardinia. booking: nonfunge@yahoo.it p.s all my pictures are copyrighted.
1023367,1261610261452128256,great galloping ghost of woodsy owl please stop tossing your masks out your car windows! you’re making chief iron eyes weep!! #stoplittering #mask #masks #hilliard #hilliardohio #cardio #walking #walkitoff #covid #covid19 #giveahoot #alonetogether,en,False,"former air force cop, disabled veteran, constant knucklehead."
57641,1261453369295552512,"the irony : a village in ramanagar for a religious fair, prayers included an appeal to the gods to get rid of the #coronavirus. all this while they violate norms to contain the virus. no #masks. no #socialdistanacing. #covid19 #covidー19 #lockdown",en,False,affiliate marketer • digital marketer • blogger • founder of @hmaratalent • former executive at @paytm • love journalism
267109,1261483640229330944,"i won’t, because i will never don such slave-wear, nor participate in such street theatre psyopsing, intended to propagate a virus far worse than covid, and far more deadly, as it poisons not the body, but the human, soul and spirit. this is why i loved your song. ;)",en,False,"where the spirit of the lord is, there is liberty. (cor. 3:17)"
2421035,1261773603936165888,kn95 surgical masks for sale #covid19 #corona #quarantine #lockdown #facemasks #protection #coronavirus #cdc #news #wholesale #sale #facemask running fast. order yours now!,en,False,
2092662,1261732501178859520,"i really respect how they’re living by their convictions. or maybe dying by them, if that “no mask” strategy backfires.",en,False,
2633580,1261801043685507072,"honestly in the #usa ""we the people"" are the ""government"" the military won't force things against our will if we heed the advice regarding distancing & sick people should stay home anyway. i wear a mask because i care about you, not because i want to. remember #covid19istheenemy",en,False,visionary. physics. theology. loving life. let's think together. “explosions are messy. but our universe is a grand work of art.” who was the artist?
1963391,1261718292273790982,"""staff are not reassured by briefings, guidelines, or posters if they don’t feel safe, can’t access ppe, or can’t get covid-19 tests for themselves or their patients . . . "" on how the government's heavy handed news management has backfired",en,False,"the bmj is patient centred, evidence based, and independent. help us improve the health of our world with the best science, journalism, education, and comment"
1458028,1261663087842779142,love how they’re all middle aged or older hippie types with a sprinkling of tory wanker in there. i swear if lockdown gets extended cause of your dumb asses then i’ll give you something to protest about. why can no-one in this hell hole of a country follow a simple instruction,en,False,light shines through the darkness atiny monbebe choice wooyoung protection squad
1997977,1261722033697800198,a powerful & frightening article: the masked versus the unmasked—how can trump opponents take on people who will stop at nothing?,en,False,the american psychological association outsources adjudication of ethics complaints: 5 far-reaching consequences:
1380710,1261654995725889537,"take this seriously, people. safe social distancing, masks, stay the f*ck home, and share facts, not germs, with the people in your life.",en,False,"chief networking officer @fireballnetwork business & career coach. connector. speaker. extrovert. dancer. comedian. single & seeking. mtlhometown, nyc home"
2514603,1261785367860015104,"16m why is this video not creating a global riot against #billgates, govts, scientists? all who fell 4 the lie, told on your neighbors, pushed 4 masks...shame on u! #qanon #covidー19 italian govt call for arrest of bill gates",en,False,“the greatness of a nation & its moral progress can be judged by the way in which its animals are treated.” attributed to mahatma ghandi.
905837,1261590393021489152,"this doesn’t take into account staff shortages, staff potentially catching the virus from outside the care home, asymptomatic cases, lack of ppe, lack of testing. are you saying you agree with gov policy to release patients back to ch without testing for covid?",en,False,scouser. food enthusiast. occasional gym bunny. consumed by wanderlust
1134771,1261626534139441154,i think they kinda did though - they first were going with herd immunity then changed their minds - they could've locked down earlier - they could've been more rapid in their hunt for ppe,en,False,20 a larkin inspired eco marxist anarcho communist a bisexual a irish republican a studying environmental management a fuck fascism a
1963998,1261718355683106817,"trump to use military to ""deliver"" experimental covid 19 vaccine! no animal trials, no placebo comparison group. lead co. madurno has never produced any drugs for human ingestion! #wearenotguineapigs",en,False,"cpa, accounting manager, adot, progressive christian. dad 2 2 girleskies who are the awesomest, unless they're being yoohoos...lol"
1827254,1261703709668470785,"timing seems off, or is it just me? we should wait. especially since she's allowing 25% capacity in churches. as the news has shown, many churchgoers don't believe in masks. i'm stayin' home. i wish everyone was able to that can't, and that those who can, would.",en,False,"super angry, super scared, super high risk, and super determined not to give in. #votebluenomatterwhat quote by erika johansen, author of the tearling series."
963749,1261600424152444929,how can we ensure the constant and proper wearing of masks in our society in our fight against this horrendous coronavirus?,en,False,fun loving
586078,1261531899199012864,the masked versus the unmasked,en,False,a democrat: no dms or biz promotions. if you don't vote or vote 3rd party don't bother me. no dem infighting allowed. vote blue not matter who.
1506986,1261668231246426112,"you want to make a big deal out of it? oh, stop it. if you are an silent carrier you could infect and kill many #masks4all: cloth masks can help stop the spread of covid-19, save lives and restore jobs. please read and share this resource!",en,False,following the world - mostly usa/uk & germany. warning: will tweet in both languages. no profanity. civil discourse only. no lists. welcome - willkommen
1827961,1261703786415837184,haha we should all wear these “masks” for covid. perhaps that would stop the unnecessary quarantine,en,False,
631671,1261540377296662534,maybe less likely but not low risk. i spent 6 days in hospital with covid. no underlying health issues. only went grocery shopping always with a mask. washed my hands and used bleach wipes. husband and son also got it. waiting for antibody test for asymptomatic daughter,en,False,
2210715,1261746048671703040,"when there is suggestion that talking when infected but assymptomatic can spread via droplets, it makes sense to require masks, even before more solid proof",en,False,i'm a programmer but i especially love making tools to make things easy
1129453,1261625822600888320,this is not true at all. the care home my mum is a staff nurse in did not have correct ppe until after vulnerable patients caught covid-19 and died. they didn't have face shields or enough of anything for weeks and were told to be careful with how much they were using.,en,False,game designer and director at @konglomerateg. game design and production student
2209826,1261745941238947850,"no, they’re just doing their jobs. you do realize taking care of patients is their job, right? if you think a mask protects you against covid then you’re a moron.",en,False,i don’t care if you like my opinion or not!
1041992,1261613116120498176,"how annoying is it when people with face masks feel it’s ok and get too close , especially in shops. wearing face masks is an additional measure people should take to reduce the spread of covid-19 in addition to (not instead of) social distancing.",en,False,dundee city councillor: depute convener of city development.
2281333,1261754218148478976,because she has tested negative and the risk of serious wuhan virus illness among children is almost zero. duh! the masks are next to useless. they are for cowardly sheep.,en,False,"veteran, conservative, author of ""complete proof that liberals are nuts"" ""who is donald trump?"" ""the complete obama timeline"" & other pro-liberty books."
2114363,1261734960777568257,masks hurt healthy ppl,en,False,"common sense zone, djt my president, jfk jr is alive, q, q"
321120,1261490539645394944,who: healthcare workers are being attacked with rocks and bleach for treating coronavirus patients. some have stopped wearing uniforms to stay safe.,en,False,nursing student
2326993,1261759751840567298,people just woke up and decided covid19 was over. no mask. no social distancing. just full blown natural selection.,en,False,"here for kicks and giggles, das it love. click the link"
2282503,1261754363342700546,"people are losing loved ones from coronavirus, the nhs is in turmoil, there’s a shortage of ppe for frontline nhs workers ...& this is actually happening?!?",en,False,journalist & presenter @looknorthbbc via @bbcbreakfast @nujofficial george viner ambassador. story? monika.plaha@bbc.co.uk
1124757,1261625195657342977,"the masked versus the unmasked - and the great ""unwashed"" functional illiterates still believe these billionaires give a damn! about them. glad fronts and stupidity are now the new american way. democracy truly is screwed.",en,False,
204911,1261475917643251712,"canadian-approved n95 mask targeted by chinese counterfeiters cbc news ""cases show a flood of dangerous and deceptively-labelled masks is pouring out of china"" (#communistparty controls everything but #qualitycontrol, eh?)",en,False,retired from the it industry after 40 years. my questions is the same as gauguin's: where did we come from? what are we? where are we going?
1540630,1261674053913530368,two years ago my husband was in icu on a ventilator. his health deteriorated almost instantly and never fully returned. he is on oxygen 24/7 and has a permanent tracheostomy in his throat. i have lost two dear people to covid-19. there is no place i need to go without a mask.,en,False,democratic lady. #kentucky enthusiast. ron's mom. @_epluribusunum's wife. grayson's godmother. afflicted with sidonglobophobia. #resist
1092385,1261620639003291654,nancy & #dem pac can mine btc alt coins creepto currency to pay for their infinite grifter grabs - like whomever is crashing oil mkts is hiding / hedging his wealth #mit #osu #harvard alt coin laundering tools money laundering tools fer thives in masks,en,False,
315215,1261489782699548673,one *public* cough away from being dipped and boiled in a bath of fermented robitussin by the covid crazy mob #covid19 #covidiots #nomasks,en,False,
2462058,1261778682013577216,respiratory health in athletes: facing the covid-19 challenge with dr james hull. episode #428,en,False,"bjsm editors— pluim, crossley, stamatakis, griffin & khan. serving the clinical sport, exercise & physical activity community. retweet endorsement."
1261752,1261641962291159042,masks help stop the spread of coronavirus—the science is simple,en,False,rt ! endorsement
1446402,1261661867472310277,schools closed 20th march. any idea how many teachers contracted covid between 1st feb. and 19th march. bear in mind that class numbers were 30 kids per class during this period with no distancing or ppe or special measures,en,False,brexit dogs linux friends
1678789,1261688356968083457,"january? so, you and 45 did know and you did not warn the america people? did not prepare? did not ramp up ppe production? 45 called it a hoax. how do you vaccine a hoax?",en,False,relentless harmonizer. relentless on #theresistance relentless to #impeachdonaldtrump #notmypresident #blacklivesmatter #neveragain
2314280,1261758206285660160,that is true but when the threat of covid-19 is completely gone in a few years i will roll my eyes again. there's health precautions (which now a face mask is) and then there's paranoid germaphobia which is incredibly mentally unhealthy.,en,False,every village has an idiot. the internet just made them a community. liberal democrat - but we need to remember there's more to life than politics.
372326,1261497495223513089,"distribution of ppe to the nigerian red cross, the fct kwali health care and gwagwalada hospital abuja by usoro akpabio educational foundation to fight against covid 19.",en,False,actor/ beauty queen / yali/ sdg global festival of action delegate /gender equality/2nd world youth delegate on road safety/nigeria red cross
1404286,1261657474496704515,trump diehard who was booted from trader joe’s for refusing to wear a mask now has coronavirus symptoms,en,False,coach randy hughes (retired) football coach/progressive/liberal for obama/open minded seeker of the truth/christian left/ family man and dog lover...
